DAY, TIME, API, PLATFORM, LANGUAGE, ACTIVITY, FILESIZE, LATENCY, MEMORY, CPUTIME
"2016-04-20","17:33:16","multicloud","aws","java","download","2480","24418","195480","5"
"2016-04-20","17:33:38","multicloud","aws","java","download","2480","19900","193772","5.22"
"2016-04-20","17:33:50","nativa","aws","java","download","2480","33430","84132","2.42"
"2016-04-20","17:34:14","multicloud","aws","java","download","2480","34048","193960","4.98"
"2016-04-20","17:34:26","nativa","aws","java","download","2480","35204","82232","2.43"
"2016-04-20","17:34:36","multicloud","aws","java","download","2480","20305","193888","5.26"
"2016-04-20","17:34:40","nativa","aws","java","download","2480","13666","81740","2.43"
"2016-04-20","17:34:57","multicloud","aws","java","download","2480","19361","194132","5.01"
"2016-04-20","17:35:04","nativa","aws","java","download","2480","22883","81528","2.28"
"2016-04-20","17:35:17","multicloud","aws","java","download","2480","18271","190704","4.98"
"2016-04-20","17:35:26","nativa","aws","java","download","2480","20786","82520","2.47"
"2016-04-20","17:35:36","multicloud","aws","java","download","2480","17453","194276","5.23"
"2016-04-20","17:35:38","nativa","aws","java","download","2480","11034","83228","2.43"
"2016-04-20","17:36:01","nativa","aws","java","download","2480","22187","84728","2.41"
"2016-04-20","17:36:03","multicloud","aws","java","download","2480","25438","194012","4.97"
"2016-04-20","17:36:16","nativa","aws","java","download","2480","14090","82692","2.45"
"2016-04-20","17:36:19","multicloud","aws","java","download","2480","14617","193436","5"
"2016-04-20","17:36:44","nativa","aws","java","download","2480","27175","82580","2.5"
"2016-04-20","17:36:59","nativa","aws","java","download","2480","14259","82748","2.44"
"2016-04-20","17:37:01","multicloud","aws","java","download","2480","40068","195508","5.05"
"2016-04-20","17:37:22","multicloud","aws","java","download","2480","19588","192756","5.11"
"2016-04-20","17:37:24","nativa","aws","java","download","2480","23882","82632","2.4"
"2016-04-20","17:37:34","multicloud","aws","java","download","2480","10130","193620","5.3"
"2016-04-20","17:37:45","nativa","aws","java","download","2480","20334","83976","2.48"
"2016-04-20","17:37:57","multicloud","aws","java","download","2480","21030","192624","5.1"
"2016-04-20","17:37:59","nativa","aws","java","download","2480","13083","82228","2.41"
"2016-04-20","17:38:04","nativa","aws","java","download","2480","4706","83020","2.37"
"2016-04-20","17:38:20","multicloud","aws","java","download","2480","21091","195420","4.84"
"2016-04-20","17:38:41","nativa","aws","java","download","2480","35249","81828","2.44"
"2016-04-20","17:38:50","multicloud","aws","java","download","2480","28833","196484","5"
"2016-04-20","17:39:14","multicloud","aws","java","download","2480","22630","193768","4.96"
"2016-04-20","17:39:18","nativa","aws","java","download","2480","36327","82664","2.41"
"2016-04-20","17:39:31","multicloud","aws","java","download","2480","14807","193992","5.24"
"2016-04-20","17:39:36","nativa","aws","java","download","2480","17101","82864","2.47"
"2016-04-20","17:39:49","nativa","aws","java","download","2480","12112","81756","2.41"
"2016-04-20","17:39:59","nativa","aws","java","download","2480","9169","82124","2.46"
"2016-04-20","17:40:04","multicloud","aws","java","download","2480","31137","191336","5.23"
"2016-04-20","17:40:24","nativa","aws","java","download","2480","24041","82136","2.42"
"2016-04-20","17:40:30","multicloud","aws","java","download","2480","24000","195840","5.11"
"2016-04-20","17:40:43","nativa","aws","java","download","2480","17996","81988","2.41"
"2016-04-20","17:40:43","multicloud","aws","java","download","2480","12206","193972","5.01"
"2016-04-20","17:41:07","multicloud","aws","java","download","2480","21740","195944","5.14"
"2016-04-20","17:41:09","nativa","aws","java","download","2480","25299","81820","2.44"
"2016-04-20","17:41:19","multicloud","aws","java","download","2480","10183","195264","5.04"
"2016-04-20","17:41:25","nativa","aws","java","download","2480","15149","81984","2.45"
"2016-04-20","17:41:39","multicloud","aws","java","download","2480","18233","194676","5.1"
"2016-04-20","17:41:53","multicloud","aws","java","download","2480","12692","195964","5.14"
"2016-04-20","17:41:54","nativa","aws","java","download","2480","27918","81228","2.41"
"2016-04-20","17:42:13","multicloud","aws","java","download","2480","18202","194056","5.03"
"2016-04-20","17:42:36","multicloud","aws","java","download","2480","21477","194948","4.95"
"2016-04-20","17:43:04","multicloud","aws","java","download","2480","25946","194240","5.28"
"2016-04-20","17:43:18","multicloud","aws","java","download","2480","12147","194468","5.18"
"2016-04-20","17:43:42","multicloud","aws","java","download","2480","22190","193228","5.21"
"2016-04-20","17:44:17","multicloud","aws","java","download","2480","33673","194220","5.23"
"2016-04-21","00:00:07","nativa","aws","java","upload","155","2966","79816","2.13"
"2016-04-21","00:00:07","multicloud","aws","java","upload","155","4854","188868","4.8"
"2016-04-21","00:00:10","nativa","aws","java","upload","155","3040","80452","2.1"
"2016-04-21","00:00:14","multicloud","aws","java","upload","155","4622","190728","4.93"
"2016-04-21","00:00:14","nativa","aws","java","upload","155","2839","80424","2.07"
"2016-04-21","00:00:18","nativa","aws","java","upload","155","2771","79352","2.15"
"2016-04-21","00:00:20","multicloud","aws","java","upload","155","4732","188808","4.78"
"2016-04-21","00:00:22","nativa","aws","java","upload","155","2914","79764","2.12"
"2016-04-21","00:00:25","nativa","aws","java","upload","155","2920","79508","2.12"
"2016-04-21","00:00:27","multicloud","aws","java","upload","155","4677","188636","4.74"
"2016-04-21","00:00:29","nativa","aws","java","upload","155","2923","82824","2.12"
"2016-04-21","00:00:33","nativa","aws","java","upload","155","2623","80016","2.16"
"2016-04-21","00:00:33","multicloud","aws","java","upload","155","4586","191752","4.99"
"2016-04-21","00:00:36","nativa","aws","java","upload","155","2674","79528","2.1"
"2016-04-21","00:00:39","multicloud","aws","java","upload","155","4119","192836","4.76"
"2016-04-21","00:00:40","nativa","aws","java","upload","155","2902","76944","2.14"
"2016-04-21","00:00:43","nativa","aws","java","upload","155","2593","79492","2.13"
"2016-04-21","00:00:45","multicloud","aws","java","upload","155","4478","187576","4.72"
"2016-04-21","00:00:47","nativa","aws","java","upload","155","2456","79464","2.13"
"2016-04-21","00:00:50","nativa","aws","java","upload","155","2792","79324","2.13"
"2016-04-21","00:00:51","multicloud","aws","java","upload","155","5015","191040","4.96"
"2016-04-21","00:00:54","nativa","aws","java","upload","155","2740","77192","2.11"
"2016-04-21","00:00:58","nativa","aws","java","upload","155","2711","79628","2.14"
"2016-04-21","00:00:58","multicloud","aws","java","upload","155","4724","191344","4.94"
"2016-04-21","00:01:01","nativa","aws","java","upload","155","2744","81300","2.12"
"2016-04-21","00:01:04","multicloud","aws","java","upload","155","4700","189900","4.78"
"2016-04-21","00:01:04","nativa","aws","java","upload","155","2452","80040","2.12"
"2016-04-21","00:01:08","nativa","aws","java","upload","155","2716","80324","2.09"
"2016-04-21","00:01:10","multicloud","aws","java","upload","155","4422","187792","4.76"
"2016-04-21","00:01:12","nativa","aws","java","upload","155","2683","80908","2.12"
"2016-04-21","00:01:15","nativa","aws","java","upload","155","2866","79920","2.18"
"2016-04-21","00:01:17","multicloud","aws","java","upload","155","4629","190648","4.95"
"2016-04-21","00:01:19","nativa","aws","java","upload","155","2669","79736","2.11"
"2016-04-21","00:01:22","nativa","aws","java","upload","155","2673","81852","2.11"
"2016-04-21","00:01:27","nativa","aws","java","upload","155","3170","79448","2.12"
"2016-04-21","00:01:29","multicloud","aws","java","upload","155","4570","191104","4.79"
"2016-04-21","00:01:30","nativa","aws","java","upload","155","3044","79552","2.12"
"2016-04-21","00:01:34","nativa","aws","java","upload","155","2805","79536","2.13"
"2016-04-21","00:01:35","multicloud","aws","java","upload","155","4653","190328","5.05"
"2016-04-21","00:01:38","nativa","aws","java","upload","155","2644","80556","2.15"
"2016-04-21","00:01:41","multicloud","aws","java","upload","155","4255","190384","4.89"
"2016-04-21","00:01:41","nativa","aws","java","upload","155","2800","80412","2.15"
"2016-04-21","00:01:45","nativa","aws","java","upload","155","2678","81704","2.17"
"2016-04-21","00:01:47","multicloud","aws","java","upload","155","4617","188524","4.67"
"2016-04-21","00:01:48","nativa","aws","java","upload","155","2658","78596","2.09"
"2016-04-21","00:01:52","nativa","aws","java","upload","155","2692","78588","2.16"
"2016-04-21","00:01:53","multicloud","aws","java","upload","155","4424","191292","4.85"
"2016-04-21","00:01:55","nativa","aws","java","upload","155","2485","77188","2.11"
"2016-04-21","00:01:59","nativa","aws","java","upload","155","2756","78328","2.13"
"2016-04-21","00:02:00","multicloud","aws","java","upload","155","4768","186840","4.78"
"2016-04-21","00:02:02","nativa","aws","java","upload","155","2505","81960","2.09"
"2016-04-21","00:02:06","nativa","aws","java","upload","155","2688","79532","2.11"
"2016-04-21","00:02:06","multicloud","aws","java","upload","155","4578","188996","4.77"
"2016-04-21","00:02:09","nativa","aws","java","upload","155","2691","80988","2.12"
"2016-04-21","00:02:12","multicloud","aws","java","upload","155","4447","190304","4.93"
"2016-04-21","00:02:13","nativa","aws","java","upload","155","2476","80172","2.19"
"2016-04-21","00:02:16","nativa","aws","java","upload","155","2449","80460","2.12"
"2016-04-21","00:02:18","multicloud","aws","java","upload","155","4449","192796","4.92"
"2016-04-21","00:02:20","nativa","aws","java","upload","155","2737","82004","2.11"
"2016-04-21","00:02:23","nativa","aws","java","upload","155","2641","77708","2.11"
"2016-04-21","00:02:24","multicloud","aws","java","upload","155","4420","187664","4.65"
"2016-04-21","00:02:27","nativa","aws","java","upload","155","3004","79532","2.12"
"2016-04-21","00:02:30","nativa","aws","java","upload","155","2425","81436","2.11"
"2016-04-21","00:02:31","multicloud","aws","java","upload","155","4545","192104","5.2"
"2016-04-21","00:02:34","nativa","aws","java","upload","155","2663","79412","2.11"
"2016-04-21","00:02:37","multicloud","aws","java","upload","155","4563","193480","4.73"
"2016-04-21","00:02:37","nativa","aws","java","upload","155","2498","80540","2.12"
"2016-04-21","00:02:41","nativa","aws","java","upload","155","2463","78588","2.12"
"2016-04-21","00:02:43","multicloud","aws","java","upload","155","4307","193956","5"
"2016-04-21","00:02:44","nativa","aws","java","upload","155","2786","80192","2.12"
"2016-04-21","00:02:48","nativa","aws","java","upload","155","2664","82116","2.14"
"2016-04-21","00:02:49","multicloud","aws","java","upload","155","4386","187216","5.07"
"2016-04-21","00:02:51","nativa","aws","java","upload","155","2690","81768","2.15"
"2016-04-21","00:02:55","nativa","aws","java","upload","155","2691","80004","2.08"
"2016-04-21","00:02:58","nativa","aws","java","upload","155","2500","82584","2.14"
"2016-04-21","00:03:01","multicloud","aws","java","upload","155","4409","191076","5.07"
"2016-04-21","00:03:02","nativa","aws","java","upload","155","2664","78648","2.13"
"2016-04-21","00:03:05","nativa","aws","java","upload","155","2539","79488","2.12"
"2016-04-21","00:03:07","multicloud","aws","java","upload","155","4180","184684","4.66"
"2016-04-21","00:03:09","nativa","aws","java","upload","155","2842","79948","2.16"
"2016-04-21","00:03:12","nativa","aws","java","upload","155","2628","80092","2.15"
"2016-04-21","00:03:13","multicloud","aws","java","upload","155","4623","191184","4.69"
"2016-04-21","00:03:16","nativa","aws","java","upload","155","2697","81616","2.11"
"2016-04-21","00:03:19","multicloud","aws","java","upload","155","4469","187236","4.95"
"2016-04-21","00:03:20","nativa","aws","java","upload","155","2751","81784","2.1"
"2016-04-21","00:03:23","nativa","aws","java","upload","155","2878","80560","2.12"
"2016-04-21","00:03:26","multicloud","aws","java","upload","155","4664","188460","4.92"
"2016-04-21","00:03:27","nativa","aws","java","upload","155","2680","80260","2.14"
"2016-04-21","00:03:31","nativa","aws","java","upload","155","2723","80136","2.15"
"2016-04-21","00:03:32","multicloud","aws","java","upload","155","4627","186736","4.87"
"2016-04-21","00:03:34","nativa","aws","java","upload","155","2618","79744","2.08"
"2016-04-21","00:03:37","nativa","aws","java","upload","155","2500","79692","2.13"
"2016-04-21","00:03:38","multicloud","aws","java","upload","155","4280","191156","4.95"
"2016-04-21","00:03:41","nativa","aws","java","upload","155","2643","82400","2.1"
"2016-04-21","00:03:44","multicloud","aws","java","upload","155","4616","190200","4.95"
"2016-04-21","00:03:44","nativa","aws","java","upload","155","2638","78628","2.07"
"2016-04-21","00:03:48","nativa","aws","java","upload","155","2717","80504","2.13"
"2016-04-21","00:03:51","multicloud","aws","java","upload","155","4894","189040","4.7"
"2016-04-21","00:03:52","nativa","aws","java","upload","155","2994","80456","2.12"
"2016-04-21","00:03:55","nativa","aws","java","upload","155","2625","80024","2.1"
"2016-04-21","00:03:57","multicloud","aws","java","upload","155","4562","187632","4.66"
"2016-04-21","00:03:59","nativa","aws","java","upload","155","2949","80500","2.06"
"2016-04-21","00:04:03","multicloud","aws","java","upload","155","4370","187988","4.96"
"2016-04-21","00:04:07","nativa","aws","java","upload","155","2858","81004","2.15"
"2016-04-21","00:04:09","multicloud","aws","java","upload","155","4519","186964","4.68"
"2016-04-21","00:04:10","nativa","aws","java","upload","155","2898","80012","2.12"
"2016-04-21","00:04:14","nativa","aws","java","upload","155","2451","80716","2.06"
"2016-04-21","00:04:15","multicloud","aws","java","upload","155","4393","189156","4.97"
"2016-04-21","00:04:17","nativa","aws","java","upload","155","2683","80928","2.12"
"2016-04-21","00:04:21","nativa","aws","java","upload","155","2791","80268","2.08"
"2016-04-21","00:04:22","multicloud","aws","java","upload","155","4713","190872","4.93"
"2016-04-21","00:04:25","nativa","aws","java","upload","155","2695","81108","2.14"
"2016-04-21","00:04:28","nativa","aws","java","upload","155","2515","79628","2.17"
"2016-04-21","00:04:32","nativa","aws","java","upload","155","2700","79964","2.07"
"2016-04-21","00:04:34","multicloud","aws","java","upload","155","4677","186124","4.72"
"2016-04-21","00:04:35","nativa","aws","java","upload","155","2484","81556","2.11"
"2016-04-21","00:04:38","nativa","aws","java","upload","155","2744","78508","2.1"
"2016-04-21","00:04:42","nativa","aws","java","upload","155","2701","78256","2.16"
"2016-04-21","00:04:43","multicloud","aws","java","upload","155","6979","189064","4.91"
"2016-04-21","00:04:45","nativa","aws","java","upload","155","2503","81072","2.17"
"2016-04-21","00:04:49","nativa","aws","java","upload","155","2477","79252","2.16"
"2016-04-21","00:04:49","multicloud","aws","java","upload","155","4832","188888","4.99"
"2016-04-21","00:04:52","nativa","aws","java","upload","155","2689","81960","2.12"
"2016-04-21","00:04:56","multicloud","aws","java","upload","155","4733","193592","4.93"
"2016-04-21","00:04:56","nativa","aws","java","upload","155","2890","80484","2.18"
"2016-04-21","00:05:00","nativa","aws","java","upload","155","2723","79976","2.14"
"2016-04-21","00:05:02","multicloud","aws","java","upload","155","4263","188160","4.78"
"2016-04-21","00:05:03","nativa","aws","java","upload","155","2633","80400","2.2"
"2016-04-21","00:05:07","nativa","aws","java","upload","155","2682","80204","2.15"
"2016-04-21","00:05:08","multicloud","aws","java","upload","155","4376","189660","4.8"
"2016-04-21","00:05:10","nativa","aws","java","upload","155","2708","79212","2.2"
"2016-04-21","00:05:14","multicloud","aws","java","upload","155","4377","187424","4.97"
"2016-04-21","00:05:14","nativa","aws","java","upload","155","2926","78596","2.13"
"2016-04-21","00:05:18","nativa","aws","java","upload","155","2501","79656","2.21"
"2016-04-21","00:05:20","multicloud","aws","java","upload","155","4649","188396","4.95"
"2016-04-21","00:05:21","nativa","aws","java","upload","155","2907","82212","2.21"
"2016-04-21","00:05:25","nativa","aws","java","upload","155","2602","81836","2.21"
"2016-04-21","00:05:26","multicloud","aws","java","upload","155","4512","188784","4.96"
"2016-04-21","00:05:28","nativa","aws","java","upload","155","2761","82024","2.22"
"2016-04-21","00:05:32","nativa","aws","java","upload","155","2748","80352","2.21"
"2016-04-21","00:05:33","multicloud","aws","java","upload","155","4758","189212","4.95"
"2016-04-21","00:05:36","nativa","aws","java","upload","155","2875","80624","2.28"
"2016-04-21","00:05:39","multicloud","aws","java","upload","155","4590","188932","4.95"
"2016-04-21","00:05:39","nativa","aws","java","upload","155","2696","80496","2.21"
"2016-04-21","00:05:43","nativa","aws","java","upload","155","2566","80448","2.19"
"2016-04-21","00:05:45","multicloud","aws","java","upload","155","4610","188664","4.88"
"2016-04-21","00:05:47","nativa","aws","java","upload","155","2737","80048","2.24"
"2016-04-21","00:05:50","nativa","aws","java","upload","155","2787","81036","2.22"
"2016-04-21","00:05:52","multicloud","aws","java","upload","155","4881","187824","4.84"
"2016-04-21","00:05:54","nativa","aws","java","upload","155","2834","82364","2.24"
"2016-04-21","00:05:58","nativa","aws","java","upload","155","2641","79956","2.22"
"2016-04-21","00:05:58","multicloud","aws","java","upload","155","4574","189692","5"
"2016-04-21","00:06:01","nativa","aws","java","upload","155","2919","80132","2.28"
"2016-04-21","00:06:04","multicloud","aws","java","upload","155","4451","187896","4.76"
"2016-04-21","00:06:11","multicloud","aws","java","upload","155","4769","190708","5.01"
"2016-04-21","00:06:17","multicloud","aws","java","upload","155","4643","191892","5.01"
"2016-04-21","00:06:23","multicloud","aws","java","upload","155","4375","191044","4.72"
"2016-04-21","00:06:29","multicloud","aws","java","upload","155","4414","191136","4.94"
"2016-04-21","00:06:35","multicloud","aws","java","upload","155","4525","188896","4.83"
"2016-04-21","00:06:41","multicloud","aws","java","upload","155","4348","189540","5.06"
"2016-04-21","00:06:47","multicloud","aws","java","upload","155","4417","188960","4.74"
"2016-04-21","00:06:54","multicloud","aws","java","upload","155","4561","188096","4.69"
"2016-04-21","00:07:00","multicloud","aws","java","upload","155","4740","190624","4.88"
"2016-04-21","00:07:06","multicloud","aws","java","upload","155","4679","187596","4.95"
"2016-04-21","00:07:12","multicloud","aws","java","upload","155","4206","191688","4.94"
"2016-04-21","00:07:18","multicloud","aws","java","upload","155","4341","188920","4.89"
"2016-04-21","00:07:24","multicloud","aws","java","upload","155","4514","189548","4.88"
"2016-04-21","00:07:30","multicloud","aws","java","upload","155","4419","191988","4.92"
"2016-04-21","00:07:37","multicloud","aws","java","upload","155","4401","188252","4.91"
"2016-04-21","00:07:43","multicloud","aws","java","upload","155","4672","188504","4.9"
"2016-04-21","00:07:49","multicloud","aws","java","upload","155","4311","186808","4.8"
"2016-04-21","00:07:55","multicloud","aws","java","upload","155","4491","189124","4.83"
"2016-04-21","00:08:01","multicloud","aws","java","upload","155","4595","189664","4.71"
"2016-04-21","00:08:07","multicloud","aws","java","upload","155","4462","191132","4.85"
"2016-04-21","00:08:13","multicloud","aws","java","upload","155","4349","189324","4.92"
"2016-04-21","00:08:19","multicloud","aws","java","upload","155","4253","188352","4.79"
"2016-04-21","00:08:25","multicloud","aws","java","upload","155","4377","191520","4.79"
"2016-04-21","00:08:31","multicloud","aws","java","upload","155","4449","190832","4.88"
"2016-04-21","00:08:38","multicloud","aws","java","upload","155","4755","194096","5.06"
"2016-04-21","00:08:44","multicloud","aws","java","upload","155","4522","192328","5.01"
"2016-04-21","00:08:50","multicloud","aws","java","upload","155","4257","190916","4.9"
"2016-04-21","00:08:56","multicloud","aws","java","upload","155","4666","185672","4.73"
"2016-04-21","00:09:02","multicloud","aws","java","upload","155","4527","190736","4.89"
"2016-04-21","00:09:09","multicloud","aws","java","upload","155","4729","192384","4.86"
"2016-04-21","00:09:15","multicloud","aws","java","upload","155","4211","194128","4.97"
"2016-04-21","00:09:21","multicloud","aws","java","upload","155","4560","189216","4.62"
"2016-04-21","00:09:27","multicloud","aws","java","upload","155","4410","188944","4.93"
"2016-04-21","00:09:33","multicloud","aws","java","upload","155","4454","191524","4.93"
"2016-04-21","00:09:40","multicloud","aws","java","upload","155","4940","188732","4.91"
"2016-04-21","00:09:46","multicloud","aws","java","upload","155","5088","188888","4.84"
"2016-04-21","00:09:53","multicloud","aws","java","upload","155","4763","190832","5.03"
"2016-04-21","00:09:59","multicloud","aws","java","upload","155","4227","191092","4.93"
"2016-04-21","00:10:05","multicloud","aws","java","upload","155","4653","193248","5.01"
"2016-04-21","00:10:11","multicloud","aws","java","upload","155","4533","189084","4.64"
"2016-04-21","00:10:17","multicloud","aws","java","upload","155","4430","192552","4.98"
"2016-04-21","00:10:23","multicloud","aws","java","upload","155","4457","189044","4.91"
"2016-04-21","01:00:08","multicloud","aws","java","download","155","4609","193356","5.2"
"2016-04-21","01:00:09","nativa","aws","java","download","155","4251","79692","2.19"
"2016-04-21","01:00:14","nativa","aws","java","download","155","4818","79544","2.2"
"2016-04-21","01:00:15","multicloud","aws","java","download","155","6138","190980","4.99"
"2016-04-21","01:00:19","nativa","aws","java","download","155","4098","81420","2.17"
"2016-04-21","01:00:23","multicloud","aws","java","download","155","6187","188740","4.8"
"2016-04-21","01:00:25","nativa","aws","java","download","155","4547","79344","2.15"
"2016-04-21","01:00:30","nativa","aws","java","download","155","4600","78852","2.17"
"2016-04-21","01:00:31","multicloud","aws","java","download","155","5928","190424","4.91"
"2016-04-21","01:00:35","nativa","aws","java","download","155","4178","81160","2.16"
"2016-04-21","01:00:38","multicloud","aws","java","download","155","5359","189132","4.71"
"2016-04-21","01:00:41","nativa","aws","java","download","155","4739","80036","2.17"
"2016-04-21","01:00:46","multicloud","aws","java","download","155","5989","189492","4.82"
"2016-04-21","01:00:46","nativa","aws","java","download","155","4498","77996","2.19"
"2016-04-21","01:00:51","nativa","aws","java","download","155","4097","79396","2.21"
"2016-04-21","01:00:53","multicloud","aws","java","download","155","5677","190888","4.88"
"2016-04-21","01:00:56","nativa","aws","java","download","155","4488","79948","2.18"
"2016-04-21","01:01:00","nativa","aws","java","download","155","2420","80264","2.14"
"2016-04-21","01:01:01","multicloud","aws","java","download","155","6149","191108","5.01"
"2016-04-21","01:01:05","nativa","aws","java","download","155","4125","79948","2.16"
"2016-04-21","01:01:08","multicloud","aws","java","download","155","5448","189116","4.87"
"2016-04-21","01:01:10","nativa","aws","java","download","155","4105","79824","2.2"
"2016-04-21","01:01:15","nativa","aws","java","download","155","4077","80160","2.14"
"2016-04-21","01:01:15","multicloud","aws","java","download","155","5770","188500","4.79"
"2016-04-21","01:01:20","nativa","aws","java","download","155","4711","80624","2.14"
"2016-04-21","01:01:21","multicloud","aws","java","download","155","4106","189156","4.82"
"2016-04-21","01:01:26","nativa","aws","java","download","155","4697","80372","2.2"
"2016-04-21","01:01:29","multicloud","aws","java","download","155","5880","190976","4.94"
"2016-04-21","01:01:31","nativa","aws","java","download","155","4565","80588","2.14"
"2016-04-21","01:01:35","multicloud","aws","java","download","155","4160","190568","4.72"
"2016-04-21","01:01:37","nativa","aws","java","download","155","4532","80568","2.17"
"2016-04-21","01:01:42","nativa","aws","java","download","155","4754","80624","2.14"
"2016-04-21","01:01:43","multicloud","aws","java","download","155","6198","191984","4.81"
"2016-04-21","01:01:47","nativa","aws","java","download","155","4158","81608","2.14"
"2016-04-21","01:01:50","multicloud","aws","java","download","155","6215","189588","5.01"
"2016-04-21","01:01:53","nativa","aws","java","download","155","4535","81248","2.13"
"2016-04-21","01:01:58","nativa","aws","java","download","155","4445","80920","2.2"
"2016-04-21","01:01:58","multicloud","aws","java","download","155","6318","189692","4.8"
"2016-04-21","01:02:03","nativa","aws","java","download","155","4685","82008","2.19"
"2016-04-21","01:02:06","multicloud","aws","java","download","155","6118","188992","5.02"
"2016-04-21","01:02:09","nativa","aws","java","download","155","4519","81728","2.14"
"2016-04-21","01:02:14","multicloud","aws","java","download","155","5881","189176","4.77"
"2016-04-21","01:02:14","nativa","aws","java","download","155","4561","79672","2.2"
"2016-04-21","01:02:20","nativa","aws","java","download","155","4575","82800","2.15"
"2016-04-21","01:02:21","multicloud","aws","java","download","155","5512","190256","4.81"
"2016-04-21","01:02:25","nativa","aws","java","download","155","4592","81108","2.18"
"2016-04-21","01:02:28","multicloud","aws","java","download","155","5457","192260","4.87"
"2016-04-21","01:02:28","nativa","aws","java","download","155","2325","82376","2.15"
"2016-04-21","01:02:34","nativa","aws","java","download","155","4537","81092","2.17"
"2016-04-21","01:02:35","multicloud","aws","java","download","155","5839","191716","4.99"
"2016-04-21","01:02:39","nativa","aws","java","download","155","4753","79588","2.19"
"2016-04-21","01:02:43","multicloud","aws","java","download","155","5923","191532","4.82"
"2016-04-21","01:02:44","nativa","aws","java","download","155","4032","80128","2.17"
"2016-04-21","01:02:49","nativa","aws","java","download","155","4163","82272","2.16"
"2016-04-21","01:02:51","multicloud","aws","java","download","155","6167","189568","4.98"
"2016-04-21","01:02:55","nativa","aws","java","download","155","4551","80808","2.23"
"2016-04-21","01:02:59","multicloud","aws","java","download","155","6025","191532","4.84"
"2016-04-21","01:03:00","nativa","aws","java","download","155","4586","80428","2.15"
"2016-04-21","01:03:06","nativa","aws","java","download","155","4497","80456","2.15"
"2016-04-21","01:03:06","multicloud","aws","java","download","155","6159","189916","4.86"
"2016-04-21","01:03:11","nativa","aws","java","download","155","4699","79656","2.18"
"2016-04-21","01:03:14","multicloud","aws","java","download","155","5639","190128","4.94"
"2016-04-21","01:03:17","nativa","aws","java","download","155","4743","80088","2.12"
"2016-04-21","01:03:22","multicloud","aws","java","download","155","6152","190472","5.03"
"2016-04-21","01:03:22","nativa","aws","java","download","155","4409","78616","2.19"
"2016-04-21","01:03:27","nativa","aws","java","download","155","4054","80116","2.15"
"2016-04-21","01:03:29","multicloud","aws","java","download","155","5477","190592","4.64"
"2016-04-21","01:03:33","nativa","aws","java","download","155","4773","77236","2.18"
"2016-04-21","01:03:36","multicloud","aws","java","download","155","5463","194780","4.85"
"2016-04-21","01:03:37","nativa","aws","java","download","155","3981","79636","2.18"
"2016-04-21","01:03:43","nativa","aws","java","download","155","4437","78492","2.19"
"2016-04-21","01:03:43","multicloud","aws","java","download","155","5804","190132","4.8"
"2016-04-21","01:03:48","nativa","aws","java","download","155","4241","78076","2.17"
"2016-04-21","01:03:51","multicloud","aws","java","download","155","5574","189080","4.79"
"2016-04-21","01:03:53","nativa","aws","java","download","155","4649","80220","2.16"
"2016-04-21","01:03:58","multicloud","aws","java","download","155","6077","189848","5.11"
"2016-04-21","01:03:59","nativa","aws","java","download","155","4469","80616","2.17"
"2016-04-21","01:04:04","nativa","aws","java","download","155","4281","80504","2.16"
"2016-04-21","01:04:06","multicloud","aws","java","download","155","5894","189204","4.91"
"2016-04-21","01:04:09","nativa","aws","java","download","155","4135","82064","2.18"
"2016-04-21","01:04:12","multicloud","aws","java","download","155","4291","190120","4.91"
"2016-04-21","01:04:14","nativa","aws","java","download","155","4097","80692","2.23"
"2016-04-21","01:04:19","nativa","aws","java","download","155","4403","81644","2.2"
"2016-04-21","01:04:20","multicloud","aws","java","download","155","6362","189824","5.07"
"2016-04-21","01:04:25","nativa","aws","java","download","155","4580","79832","2.18"
"2016-04-21","01:04:27","multicloud","aws","java","download","155","5832","189068","4.76"
"2016-04-21","01:04:30","nativa","aws","java","download","155","4528","79556","2.17"
"2016-04-21","01:04:35","nativa","aws","java","download","155","4415","79396","2.14"
"2016-04-21","01:04:35","multicloud","aws","java","download","155","6323","189556","5.05"
"2016-04-21","01:04:39","nativa","aws","java","download","155","2589","79360","2.13"
"2016-04-21","01:04:43","multicloud","aws","java","download","155","6071","189880","5.08"
"2016-04-21","01:04:44","nativa","aws","java","download","155","4576","79708","2.12"
"2016-04-21","01:04:50","nativa","aws","java","download","155","4586","79336","2.19"
"2016-04-21","01:04:51","multicloud","aws","java","download","155","5814","191260","4.88"
"2016-04-21","01:04:55","nativa","aws","java","download","155","4555","81320","2.14"
"2016-04-21","01:04:58","multicloud","aws","java","download","155","6007","189140","5.08"
"2016-04-21","01:05:00","nativa","aws","java","download","155","4128","78496","2.1"
"2016-04-21","01:05:05","nativa","aws","java","download","155","4541","79720","2.24"
"2016-04-21","01:05:06","multicloud","aws","java","download","155","5948","192444","4.84"
"2016-04-21","01:05:11","nativa","aws","java","download","155","4802","79320","2.17"
"2016-04-21","01:05:14","multicloud","aws","java","download","155","5917","191908","4.81"
"2016-04-21","01:05:16","nativa","aws","java","download","155","4139","80764","2.14"
"2016-04-21","01:05:21","multicloud","aws","java","download","155","6042","189400","4.72"
"2016-04-21","01:05:21","nativa","aws","java","download","155","4573","79452","2.23"
"2016-04-21","01:05:26","nativa","aws","java","download","155","4057","79632","2.19"
"2016-04-21","01:05:29","multicloud","aws","java","download","155","5872","191520","4.84"
